Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
14/02/18 06:00,000000001083,3,NB_OS,1,North,390,0,,16039,15,1,383,0,5,1,0
14/02/18 06:00,000000001083,4,SB_OS,2,South,208,0,,17233,34,11,189,0,6,1,1
14/02/18 06:00,000000001083,5,SB_MID,2,South,233,0,,16809,26,14,213,0,4,2,0
14/02/18 06:00,000000001083,6,SB_NS,2,South,357,0,,16334,67,4,327,0,19,5,2
14/02/18 07:00,000000001083,1,NB_NS,1,North,770,0,,9404,36,8,722,0,25,3,12
14/02/18 07:00,000000001083,2,NB_MID,1,North,1109,0,,8792,32,8,1060,2,31,4,4
14/02/18 07:00,000000001083,3,NB_OS,1,North,1165,0,,9125,25,4,1127,1,25,4,4
14/02/18 07:00,000000001083,4,SB_OS,2,South,514,0,,15854,4,16,496,0,2,0,0
14/02/18 07:00,000000001083,5,SB_MID,2,South,521,0,,15101,46,13,484,0,24,0,0
14/02/18 07:00,000000001083,6,SB_NS,2,South,879,0,,14123,42,6,824,1,33,4,11
14/02/18 08:00,000000001083,1,NB_NS,1,North,812,0,,8912,39,7,761,1,32,0,10
14/02/18 08:00,000000001083,2,NB_MID,1,North,957,0,,8416,31,11,912,1,30,0,3
14/02/18 08:00,000000001083,3,NB_OS,1,North,1024,0,,9195,23,7,984,2,22,2,6
14/02/18 08:00,000000001083,4,SB_OS,2,South,563,0,,15982,18,9,544,0,9,1,0
14/02/18 08:00,000000001083,5,SB_MID,2,South,574,0,,15197,28,20,537,1,15,1,0
14/02/18 08:00,000000001083,6,SB_NS,2,South,938,0,,14493,45,9,881,0,39,3,6
14/02/18 09:00,000000001083,1,NB_NS,1,North,687,0,,12956,54,2,636,2,36,1,10
14/02/18 09:00,000000001083,2,NB_MID,1,North,893,0,,13536,52,1,845,0,44,2,1
14/02/18 09:00,000000001083,3,NB_OS,1,North,893,0,,13974,29,4,859,3,25,1,1
14/02/18 09:00,000000001083,4,SB_OS,2,South,407,0,,16562,32,8,385,1,13,0,0
14/02/18 09:00,000000001083,5,SB_MID,2,South,493,0,,15965,61,16,447,0,30,0,0
14/02/18 09:00,000000001083,6,SB_NS,2,South,616,0,,15432,89,4,546,1,49,6,10
14/02/18 10:00,000000001083,1,NB_NS,1,North,573,0,,13428,63,3,526,0,34,2,8
14/02/18 10:00,000000001083,2,NB_MID,1,North,620,0,,14483,74,6,564,1,42,4,3
14/02/18 10:00,000000001083,3,NB_OS,1,North,559,0,,15496,36,1,538,0,19,1,0
14/02/18 10:00,000000001083,4,SB_OS,2,South,386,0,,15936,23,7,369,0,9,0,1
14/02/18 10:00,000000001083,5,SB_MID,2,South,439,0,,15887,48,7,409,1,18,3,1
14/02/18 10:00,000000001083,6,SB_NS,2,South,568,0,,15177,102,3,496,2,54,4,9
14/02/18 11:00,000000001083,1,NB_NS,1,North,554,0,,13706,58,4,503,7,31,1,8
14/02/18 11:00,000000001083,2,NB_MID,1,North,614,0,,14578,50,12,568,2,30,1,1
14/02/18 11:00,000000001083,3,NB_OS,1,North,511,0,,15639,53,4,479,1,26,1,0
14/02/18 11:00,000000001083,4,SB_OS,2,South,421,0,,15977,31,11,396,1,12,1,0
14/02/18 11:00,000000001083,5,SB_MID,2,South,518,0,,15630,56,16,472,1,27,2,0
14/02/18 11:00,000000001083,6,SB_NS,2,South,654,0,,14621,69,4,594,2,38,7,9
14/02/18 12:00,000000001083,1,NB_NS,1,North,560,0,,13503,59,3,513,4,32,1,7
14/02/18 12:00,000000001083,2,NB_MID,1,North,656,0,,14190,43,9,615,2,25,3,1
14/02/18 12:00,000000001083,3,NB_OS,1,North,536,0,,15213,39,7,507,1,21,0,0
14/02/18 12:00,000000001083,4,SB_OS,2,South,445,0,,16049,34,11,417,2,14,1,0
14/02/18 12:00,000000001083,5,SB_MID,2,South,568,0,,15706,40,19,525,1,22,1,0
14/02/18 12:00,000000001083,6,SB_NS,2,South,728,0,,14888,76,8,653,2,47,8,10
14/02/18 13:00,000000001083,1,NB_NS,1,North,575,0,,13804,73,2,520,1,38,4,10
14/02/18 13:00,000000001083,2,NB_MID,1,North,617,0,,14486,49,5,573,8,28,2,1
14/02/18 13:00,000000001083,3,NB_OS,1,North,504,0,,15242,52,2,475,1,26,0,0
14/02/18 13:00,000000001083,4,SB_OS,2,South,537,0,,15364,11,13,517,1,5,1,0
14/02/18 13:00,000000001083,5,SB_MID,2,South,631,0,,15485,41,18,585,2,25,1,0
14/02/18 13:00,000000001083,6,SB_NS,2,South,773,0,,14727,70,3,707,1,50,4,8
14/02/18 14:00,000000001083,1,NB_NS,1,North,587,0,,13693,53,4,540,3,30,1,9
14/02/18 14:00,000000001083,2,NB_MID,1,North,565,0,,14560,58,1,531,0,31,2,0
14/02/18 14:00,000000001083,3,NB_OS,1,North,496,0,,15375,30,2,479,0,15,0,0
14/02/18 14:00,000000001083,4,SB_OS,2,South,577,0,,15787,19,12,551,2,9,2,1
14/02/18 14:00,000000001083,5,SB_MID,2,South,661,0,,15185,41,18,614,1,25,2,1
14/02/18 14:00,000000001083,6,SB_NS,2,South,904,0,,14330,65,5,831,2,48,11,7
14/02/18 15:00,000000001083,1,NB_NS,1,North,669,0,,13397,67,3,605,1,44,1,15
14/02/18 15:00,000000001083,2,NB_MID,1,North,549,0,,14513,53,6,511,2,28,1,1
14/02/18 15:00,000000001083,3,NB_OS,1,North,521,0,,15203,44,1,497,0,23,0,0
14/02/18 15:00,000000001083,4,SB_OS,2,South,686,0,,15907,12,14,663,1,7,1,0
14/02/18 15:00,000000001083,5,SB_MID,2,South,676,0,,14752,36,21,629,2,24,0,0
14/02/18 15:00,000000001083,6,SB_NS,2,South,1119,0,,13746,39,5,1060,1,32,12,9
14/02/18 16:00,000000001083,1,NB_NS,1,North,965,0,,11344,47,4,902,4,44,1,10
14/02/18 16:00,000000001083,2,NB_MID,1,North,639,0,,13240,39,4,606,3,20,5,1
14/02/18 16:00,000000001083,3,NB_OS,1,North,706,0,,13950,28,2,684,0,20,0,0
14/02/18 16:00,000000001083,4,SB_OS,2,South,747,0,,14688,7,16,725,1,5,0,0
14/02/18 16:00,000000001083,5,SB_MID,2,South,781,0,,13130,19,18,748,0,15,0,0
14/02/18 16:00,000000001083,6,SB_NS,2,South,1454,0,,10836,23,7,1404,2,29,4,8
14/02/18 17:00,000000001083,1,NB_NS,1,North,879,0,,6585,48,5,815,3,30,12,13
14/02/18 17:00,000000001083,2,NB_MID,1,North,877,0,,9278,24,5,846,1,18,3,4
14/02/18 17:00,000000001083,3,NB_OS,1,North,970,0,,10422,21,3,945,2,18,2,0
14/02/18 17:00,000000001083,4,SB_OS,2,South,699,0,,13644,7,13,680,1,5,0,0
14/02/18 17:00,000000001083,5,SB_MID,2,South,885,0,,12277,16,25,845,1,13,1,0
14/02/18 17:00,000000001083,6,SB_NS,2,South,1268,0,,11042,13,7,1235,0,10,6,10
14/02/18 18:00,000000001083,1,NB_NS,1,North,906,0,,11212,23,4,870,2,20,1,9
14/02/18 18:00,000000001083,2,NB_MID,1,North,715,0,,12925,20,3,695,1,11,3,2
14/02/18 18:00,000000001083,3,NB_OS,1,North,818,0,,13431,7,4,808,0,6,0,0
14/02/18 18:00,000000001083,4,SB_OS,2,South,656,0,,13830,6,19,633,0,3,1,0
14/02/18 18:00,000000001083,5,SB_MID,2,South,782,0,,13421,12,13,760,0,6,3,0
14/02/18 18:00,000000001083,6,SB_NS,2,South,1096,0,,13142,15,10,1059,1,11,5,10
14/02/18 19:00,000000001083,1,NB_NS,1,North,425,0,,14371,28,0,407,1,9,3,5
14/02/18 19:00,000000001083,2,NB_MID,1,North,460,0,,15191,7,2,455,0,3,0,0
14/02/18 19:00,000000001083,3,NB_OS,1,North,417,0,,15532,12,0,412,0,5,0,0
14/02/18 19:00,000000001083,4,SB_OS,2,South,413,0,,16175,10,8,401,0,4,0,0
14/02/18 19:00,000000001083,5,SB_MID,2,South,532,0,,15796,4,7,523,0,2,0,0
14/02/18 19:00,000000001083,6,SB_NS,2,South,624,0,,15374,6,3,604,1,4,0,12
14/02/18 20:00,000000001083,1,NB_NS,1,North,295,0,,15299,20,3,282,0,6,0,4
14/02/18 20:00,000000001083,2,NB_MID,1,North,325,0,,15585,15,1,316,2,3,2,1
14/02/18 20:00,000000001083,3,NB_OS,1,North,235,0,,15884,9,0,233,0,2,0,0
14/02/18 20:00,000000001083,4,SB_OS,2,South,234,0,,16808,13,3,228,0,2,1,0
14/02/18 20:00,000000001083,5,SB_MID,2,South,412,0,,16475,7,15,394,0,3,0,0
14/02/18 20:00,000000001083,6,SB_NS,2,South,408,0,,16013,20,2,391,0,7,1,7
14/02/18 21:00,000000001083,1,NB_NS,1,North,218,0,,15573,23,2,207,0,4,1,4
14/02/18 21:00,000000001083,2,NB_MID,1,North,225,0,,15809,4,0,224,0,1,0,0
14/02/18 21:00,000000001083,3,NB_OS,1,North,147,0,,16448,14,0,145,0,2,0,0
14/02/18 21:00,000000001083,4,SB_OS,2,South,166,0,,16431,6,2,163,0,1,0,0
14/02/18 21:00,000000001083,5,SB_MID,2,South,258,0,,16432,12,3,252,0,2,1,0
14/02/18 21:00,000000001083,6,SB_NS,2,South,333,0,,16124,12,3,322,0,4,0,4
14/02/18 22:00,000000001083,1,NB_NS,1,North,180,0,,15589,56,1,166,0,10,0,3
14/02/18 22:00,000000001083,2,NB_MID,1,North,188,0,,16200,16,1,184,0,3,0,0
14/02/18 22:00,000000001083,3,NB_OS,1,North,107,0,,16485,9,0,106,0,1,0,0
14/02/18 22:00,000000001083,4,SB_OS,2,South,115,0,,17275,0,4,111,0,0,0,0
14/02/18 22:00,000000001083,5,SB_MID,2,South,261,0,,16748,0,4,257,0,0,0,0
14/02/18 22:00,000000001083,6,SB_NS,2,South,275,0,,15796,11,1,268,0,3,0,3
14/02/18 23:00,000000001083,1,NB_NS,1,North,104,0,,15924,19,3,97,0,2,0,2
14/02/18 23:00,000000001083,2,NB_MID,1,North,142,0,,15970,28,1,137,0,4,0,0
14/02/18 23:00,000000001083,3,NB_OS,1,North,53,0,,17081,19,1,51,0,1,0,0
14/02/18 23:00,000000001083,4,SB_OS,2,South,53,0,,17558,0,3,50,0,0,0,0
14/02/18 23:00,000000001083,5,SB_MID,2,South,169,0,,17046,12,4,163,0,2,0,0
14/02/18 23:00,000000001083,6,SB_NS,2,South,148,0,,16503,54,0,136,0,6,2,4
15/02/18 00:00,000000001083,1,NB_NS,1,North,65,0,,16171,46,0,62,0,3,0,0
15/02/18 00:00,000000001083,2,NB_MID,1,North,95,0,,16816,32,0,92,0,2,1,0
15/02/18 00:00,000000001083,3,NB_OS,1,North,20,0,,17764,50,0,19,0,1,0,0
15/02/18 00:00,000000001083,4,SB_OS,2,South,31,0,,16810,65,1,28,0,1,1,0
15/02/18 00:00,000000001083,5,SB_MID,2,South,85,0,,17801,12,3,81,0,1,0,0
15/02/18 00:00,000000001083,6,SB_NS,2,South,100,0,,17200,0,0,100,0,0,0,0
15/02/18 01:00,000000001083,1,NB_NS,1,North,37,0,,16389,81,1,32,1,3,0,0
15/02/18 01:00,000000001083,2,NB_MID,1,North,41,0,,17967,73,1,37,0,2,1,0
15/02/18 01:00,000000001083,3,NB_OS,1,North,10,0,,17000,0,0,10,0,0,0,0
15/02/18 01:00,000000001083,4,SB_OS,2,South,18,0,,18071,0,2,16,0,0,0,0
15/02/18 01:00,000000001083,5,SB_MID,2,South,52,0,,17586,58,0,49,0,3,0,0
15/02/18 01:00,000000001083,6,SB_NS,2,South,44,0,,17304,159,0,37,0,6,1,0
15/02/18 02:00,000000001083,1,NB_NS,1,North,26,0,,16314,38,0,25,0,1,0,0
15/02/18 02:00,000000001083,2,NB_MID,1,North,37,0,,16974,54,0,35,0,1,1,0
15/02/18 02:00,000000001083,3,NB_OS,1,North,4,0,,14653,250,0,3,0,1,0,0
15/02/18 02:00,000000001083,4,SB_OS,2,South,11,0,,19369,91,3,7,0,1,0,0
15/02/18 02:00,000000001083,5,SB_MID,2,South,45,0,,17037,44,5,38,0,2,0,0
15/02/18 02:00,000000001083,6,SB_NS,2,South,41,0,,17012,98,0,37,0,4,0,0
15/02/18 03:00,000000001083,1,NB_NS,1,North,27,0,,16389,0,1,26,0,0,0,0
15/02/18 03:00,000000001083,2,NB_MID,1,North,34,0,,17941,88,0,31,0,2,1,0
15/02/18 03:00,000000001083,3,NB_OS,1,North,4,0,,17431,0,0,4,0,0,0,0
15/02/18 03:00,000000001083,4,SB_OS,2,South,8,0,,17465,0,0,8,0,0,0,0
15/02/18 03:00,000000001083,5,SB_MID,2,South,33,0,,15640,91,1,29,0,3,0,0
15/02/18 03:00,000000001083,6,SB_NS,2,South,47,0,,16708,85,0,43,0,3,1,0
15/02/18 04:00,000000001083,1,NB_NS,1,North,46,0,,16932,65,0,43,0,3,0,0
15/02/18 04:00,000000001083,2,NB_MID,1,North,49,0,,16678,143,0,42,0,5,2,0
15/02/18 04:00,000000001083,3,NB_OS,1,North,14,0,,16210,0,0,14,0,0,0,0
15/02/18 04:00,000000001083,4,SB_OS,2,South,14,0,,18016,0,3,11,0,0,0,0
15/02/18 04:00,000000001083,5,SB_MID,2,South,46,0,,17693,22,3,42,0,1,0,0
15/02/18 04:00,000000001083,6,SB_NS,2,South,62,0,,17572,65,0,58,0,4,0,0
15/02/18 05:00,000000001083,1,NB_NS,1,North,138,0,,16373,22,2,131,0,3,0,2
15/02/18 05:00,000000001083,2,NB_MID,1,North,155,0,,16570,71,2,140,1,8,3,1
15/02/18 05:00,000000001083,3,NB_OS,1,North,69,0,,17742,0,2,67,0,0,0,0
15/02/18 05:00,000000001083,4,SB_OS,2,South,51,0,,17157,20,2,47,0,0,1,1
15/02/18 05:00,000000001083,5,SB_MID,2,South,112,0,,17760,18,5,104,0,2,0,1
15/02/18 05:00,000000001083,6,SB_NS,2,South,140,0,,17268,100,3,123,0,12,2,0
15/02/18 06:00,000000001083,1,NB_NS,1,North,344,0,,14934,47,2,315,0,16,0,11
15/02/18 06:00,000000001083,2,NB_MID,1,North,444,0,,15325,32,2,428,0,13,1,0
15/02/18 06:00,000000001083,3,NB_OS,1,North,401,0,,15959,22,1,391,0,9,0,0
15/02/18 06:00,000000001083,4,SB_OS,2,South,198,0,,17304,15,8,187,0,2,1,0
15/02/18 06:00,000000001083,5,SB_MID,2,South,268,0,,17625,22,13,248,0,6,0,1
15/02/18 06:00,000000001083,6,SB_NS,2,South,377,0,,16838,77,3,340,0,23,6,5
15/02/18 07:00,000000001083,1,NB_NS,1,North,814,0,,11988,32,6,771,0,24,2,11
15/02/18 07:00,000000001083,2,NB_MID,1,North,1131,0,,9982,31,4,1088,2,33,2,2
15/02/18 07:00,000000001083,3,NB_OS,1,North,1141,0,,10306,32,2,1098,1,30,6,4
15/02/18 07:00,000000001083,4,SB_OS,2,South,504,0,,16032,14,5,492,0,6,1,0
15/02/18 07:00,000000001083,5,SB_MID,2,South,517,0,,15864,46,15,477,1,22,2,0
15/02/18 07:00,000000001083,6,SB_NS,2,South,899,0,,14729,43,7,836,4,37,2,13
15/02/18 08:00,000000001083,1,NB_NS,1,North,823,0,,11571,40,5,773,2,30,3,10
15/02/18 08:00,000000001083,2,NB_MID,1,North,977,0,,11469,38,11,927,1,36,1,1
15/02/18 08:00,000000001083,3,NB_OS,1,North,1076,0,,11651,19,2,1052,2,16,4,0
15/02/18 08:00,000000001083,4,SB_OS,2,South,572,0,,16455,19,11,550,0,10,1,0
15/02/18 08:00,000000001083,5,SB_MID,2,South,546,0,,15711,40,21,503,0,21,1,0
15/02/18 08:00,000000001083,6,SB_NS,2,South,981,0,,15050,43,3,927,1,38,4,8
15/02/18 09:00,000000001083,1,NB_NS,1,North,689,0,,12880,57,5,635,0,35,4,10
15/02/18 09:00,000000001083,2,NB_MID,1,North,832,0,,13152,46,12,777,3,32,6,2
15/02/18 09:00,000000001083,3,NB_OS,1,North,862,0,,13848,20,2,842,0,16,1,1
15/02/18 09:00,000000001083,4,SB_OS,2,South,384,0,,16484,26,11,363,0,10,0,0
15/02/18 09:00,000000001083,5,SB_MID,2,South,499,0,,15780,46,15,460,0,22,1,0
15/02/18 09:00,000000001083,6,SB_NS,2,South,661,0,,15306,74,10,592,1,45,4,9
15/02/18 10:00,000000001083,1,NB_NS,1,North,623,0,,13649,40,4,584,2,24,1,8
15/02/18 10:00,000000001083,2,NB_MID,1,North,643,0,,14717,75,5,589,1,44,4,0
15/02/18 10:00,000000001083,3,NB_OS,1,North,530,0,,15566,42,3,505,0,22,0,0
15/02/18 10:00,000000001083,4,SB_OS,2,South,400,0,,16391,18,9,380,3,7,0,1
15/02/18 10:00,000000001083,5,SB_MID,2,South,487,0,,16020,43,14,452,0,20,1,0
15/02/18 10:00,000000001083,6,SB_NS,2,South,586,0,,15156,73,7,523,1,38,5,12
15/02/18 11:00,000000001083,1,NB_NS,1,North,614,0,,13449,59,2,563,3,32,4,10
15/02/18 11:00,000000001083,2,NB_MID,1,North,629,0,,14674,43,6,595,1,24,3,0
15/02/18 11:00,000000001083,3,NB_OS,1,North,532,0,,15779,53,0,504,0,28,0,0
15/02/18 11:00,000000001083,4,SB_OS,2,South,466,0,,16100,19,16,440,1,8,1,0
15/02/18 11:00,000000001083,5,SB_MID,2,South,525,0,,15678,55,17,478,1,28,1,0
15/02/18 11:00,000000001083,6,SB_NS,2,South,657,0,,15065,79,4,591,2,43,9,8
15/02/18 12:00,000000001083,1,NB_NS,1,North,679,0,,13563,59,6,623,2,38,2,8
15/02/18 12:00,000000001083,2,NB_MID,1,North,649,0,,14736,32,8,620,0,20,1,0
15/02/18 12:00,000000001083,3,NB_OS,1,North,576,0,,15677,30,0,558,1,17,0,0
15/02/18 12:00,000000001083,4,SB_OS,2,South,476,0,,16121,21,9,455,1,9,1,1
15/02/18 12:00,000000001083,5,SB_MID,2,South,612,0,,15529,38,13,576,0,22,1,0
15/02/18 12:00,000000001083,6,SB_NS,2,South,741,0,,14553,59,10,676,2,37,7,9
15/02/18 13:00,000000001083,1,NB_NS,1,North,605,0,,14208,66,3,549,3,35,5,10
15/02/18 13:00,000000001083,2,NB_MID,1,North,605,0,,15242,61,8,558,2,33,4,0
15/02/18 13:00,000000001083,3,NB_OS,1,North,454,0,,15803,29,3,436,2,13,0,0
15/02/18 13:00,000000001083,4,SB_OS,2,South,488,0,,16458,18,12,464,3,8,1,0
15/02/18 13:00,000000001083,5,SB_MID,2,South,613,0,,15358,36,25,565,1,19,3,0
15/02/18 13:00,000000001083,6,SB_NS,2,South,826,0,,14815,57,8,760,0,43,4,11
15/02/18 14:00,000000001083,1,NB_NS,1,North,607,0,,13556,59,8,554,1,36,0,8
15/02/18 14:00,000000001083,2,NB_MID,1,North,578,0,,14894,67,5,531,1,34,5,2
15/02/18 14:00,000000001083,3,NB_OS,1,North,525,0,,15684,44,2,500,0,23,0,0
15/02/18 14:00,000000001083,4,SB_OS,2,South,593,0,,16474,20,20,560,1,11,1,0
15/02/18 14:00,000000001083,5,SB_MID,2,South,638,0,,15677,39,14,599,0,23,2,0
15/02/18 14:00,000000001083,6,SB_NS,2,South,829,0,,14836,57,5,766,2,42,5,9
15/02/18 15:00,000000001083,1,NB_NS,1,North,753,0,,12874,81,8,671,2,60,1,11
15/02/18 15:00,000000001083,2,NB_MID,1,North,596,0,,14526,52,11,551,3,27,4,0
15/02/18 15:00,000000001083,3,NB_OS,1,North,570,0,,15224,25,0,554,1,13,1,1
15/02/18 15:00,000000001083,4,SB_OS,2,South,679,0,,15630,21,16,649,0,12,2,0
15/02/18 15:00,000000001083,5,SB_MID,2,South,772,0,,14542,21,18,736,2,16,0,0
15/02/18 15:00,000000001083,6,SB_NS,2,South,1096,0,,13417,45,5,1034,1,45,4,7
15/02/18 16:00,000000001083,1,NB_NS,1,North,959,0,,11712,54,1,895,0,52,0,11
15/02/18 16:00,000000001083,2,NB_MID,1,North,647,0,,13727,45,7,607,2,26,3,2
15/02/18 16:00,000000001083,3,NB_OS,1,North,740,0,,14374,27,2,717,0,20,0,1
15/02/18 16:00,000000001083,4,SB_OS,2,South,809,0,,15081,5,20,781,3,4,0,1
15/02/18 16:00,000000001083,5,SB_MID,2,South,817,0,,13331,15,22,781,2,12,0,0
15/02/18 16:00,000000001083,6,SB_NS,2,South,1518,0,,11365,34,8,1447,1,44,7,11
15/02/18 17:00,000000001083,1,NB_NS,1,North,865,0,,6928,38,4,813,2,30,3,13
15/02/18 17:00,000000001083,2,NB_MID,1,North,923,0,,10305,26,12,884,0,20,4,3
15/02/18 17:00,000000001083,3,NB_OS,1,North,939,0,,10860,21,3,913,1,17,3,2
15/02/18 17:00,000000001083,4,SB_OS,2,South,762,0,,14935,9,22,731,2,6,1,0
15/02/18 17:00,000000001083,5,SB_MID,2,South,824,0,,13340,8,17,799,0,6,1,1
15/02/18 17:00,000000001083,6,SB_NS,2,South,1379,0,,11568,15,3,1344,0,20,1,11
15/02/18 18:00,000000001083,1,NB_NS,1,North,740,0,,12855,32,5,703,3,23,1,5
15/02/18 18:00,000000001083,2,NB_MID,1,North,669,0,,13592,18,6,649,2,11,1,0
15/02/18 18:00,000000001083,3,NB_OS,1,North,693,0,,14434,19,1,676,3,12,1,0
15/02/18 18:00,000000001083,4,SB_OS,2,South,596,0,,14840,2,15,580,0,1,0,0
15/02/18 18:00,000000001083,5,SB_MID,2,South,714,0,,13599,10,15,692,0,7,0,0
15/02/18 18:00,000000001083,6,SB_NS,2,South,1044,0,,12727,14,4,1012,1,13,2,12
15/02/18 19:00,000000001083,1,NB_NS,1,North,430,0,,14743,9,3,415,0,4,0,8
15/02/18 19:00,000000001083,2,NB_MID,1,North,495,0,,15538,18,3,483,0,9,0,0
15/02/18 19:00,000000001083,3,NB_OS,1,North,394,0,,16232,13,0,389,0,5,0,0
15/02/18 19:00,000000001083,4,SB_OS,2,South,401,0,,16572,10,9,387,1,3,1,0
15/02/18 19:00,000000001083,5,SB_MID,2,South,541,0,,16151,13,13,521,0,7,0,0
15/02/18 19:00,000000001083,6,SB_NS,2,South,643,0,,15098,11,6,622,0,4,3,8
15/02/18 20:00,000000001083,1,NB_NS,1,North,321,0,,15020,19,6,305,0,5,1,4
15/02/18 20:00,000000001083,2,NB_MID,1,North,346,0,,15885,17,5,333,1,5,1,1
15/02/18 20:00,000000001083,3,NB_OS,1,North,301,0,,16477,3,0,300,0,1,0,0
15/02/18 20:00,000000001083,4,SB_OS,2,South,256,0,,16655,8,8,245,0,1,1,1
15/02/18 20:00,000000001083,5,SB_MID,2,South,387,0,,16365,10,13,369,1,4,0,0
15/02/18 20:00,000000001083,6,SB_NS,2,South,526,0,,15574,10,4,512,1,4,1,4
15/02/18 21:00,000000001083,1,NB_NS,1,North,271,0,,15159,11,0,264,0,2,1,4
15/02/18 21:00,000000001083,2,NB_MID,1,North,259,0,,16156,31,3,248,0,8,0,0
15/02/18 21:00,000000001083,3,NB_OS,1,North,185,0,,16575,5,1,183,0,1,0,0
15/02/18 21:00,000000001083,4,SB_OS,2,South,205,0,,16672,10,9,194,0,1,1,0
15/02/18 21:00,000000001083,5,SB_MID,2,South,356,0,,16298,3,7,348,0,1,0,0
15/02/18 21:00,000000001083,6,SB_NS,2,South,344,0,,16017,17,2,332,0,6,0,4
15/02/18 22:00,000000001083,1,NB_NS,1,North,308,0,,14711,29,3,292,0,9,0,4
15/02/18 22:00,000000001083,2,NB_MID,1,North,245,0,,16221,20,4,235,1,4,1,0
15/02/18 22:00,000000001083,3,NB_OS,1,North,103,0,,16888,10,0,102,0,1,0,0
15/02/18 22:00,000000001083,4,SB_OS,2,South,138,0,,17194,0,5,133,0,0,0,0
15/02/18 22:00,000000001083,5,SB_MID,2,South,259,0,,16828,12,5,251,0,3,0,0
15/02/18 22:00,000000001083,6,SB_NS,2,South,327,0,,15875,18,5,314,0,5,1,2
15/02/18 23:00,000000001083,1,NB_NS,1,North,139,0,,15693,101,1,123,0,13,1,1
15/02/18 23:00,000000001083,2,NB_MID,1,North,161,0,,16177,25,0,156,1,3,1,0
15/02/18 23:00,000000001083,3,NB_OS,1,North,67,0,,17135,15,0,66,0,1,0,0
15/02/18 23:00,000000001083,4,SB_OS,2,South,57,0,,16774,18,3,53,0,1,0,0
15/02/18 23:00,000000001083,5,SB_MID,2,South,157,0,,17056,25,2,151,0,3,1,0
15/02/18 23:00,000000001083,6,SB_NS,2,South,179,0,,15940,45,2,164,0,7,1,5
16/02/18 00:00,000000001083,1,NB_NS,1,North,46,0,,15918,0,0,46,0,0,0,0
16/02/18 00:00,000000001083,2,NB_MID,1,North,111,0,,16389,27,0,108,0,2,1,0
16/02/18 00:00,000000001083,3,NB_OS,1,North,23,0,,17307,43,0,22,0,1,0,0
16/02/18 00:00,000000001083,4,SB_OS,2,South,23,0,,17150,0,1,22,0,0,0,0
16/02/18 00:00,000000001083,5,SB_MID,2,South,85,0,,17971,0,2,83,0,0,0,0
16/02/18 00:00,000000001083,6,SB_NS,2,South,111,0,,17075,63,0,104,0,4,3,0
16/02/18 01:00,000000001083,1,NB_NS,1,North,40,0,,16208,25,0,39,0,1,0,0
16/02/18 01:00,000000001083,2,NB_MID,1,North,80,0,,17125,62,1,74,0,4,1,0
16/02/18 01:00,000000001083,3,NB_OS,1,North,11,0,,17576,182,0,9,0,2,0,0
16/02/18 01:00,000000001083,4,SB_OS,2,South,17,0,,19183,0,0,17,0,0,0,0
16/02/18 01:00,000000001083,5,SB_MID,2,South,68,0,,16940,29,0,66,0,2,0,0
16/02/18 01:00,000000001083,6,SB_NS,2,South,78,0,,16866,77,2,70,0,5,1,0
16/02/18 02:00,000000001083,1,NB_NS,1,North,31,0,,15923,32,0,30,0,1,0,0
16/02/18 02:00,000000001083,2,NB_MID,1,North,34,0,,17010,59,0,32,0,2,0,0
16/02/18 02:00,000000001083,3,NB_OS,1,North,7,0,,17103,0,0,7,0,0,0,0
16/02/18 02:00,000000001083,4,SB_OS,2,South,7,0,,18492,143,0,6,0,0,1,0
16/02/18 02:00,000000001083,5,SB_MID,2,South,33,0,,17500,61,0,31,0,2,0,0
16/02/18 02:00,000000001083,6,SB_NS,2,South,47,0,,16306,21,0,46,0,1,0,0
16/02/18 03:00,000000001083,1,NB_NS,1,North,25,0,,17033,40,0,24,0,1,0,0
16/02/18 03:00,000000001083,2,NB_MID,1,North,53,0,,17453,75,1,48,0,4,0,0
16/02/18 03:00,000000001083,3,NB_OS,1,North,6,0,,16713,0,0,6,0,0,0,0
16/02/18 03:00,000000001083,4,SB_OS,2,South,14,0,,16567,143,2,10,0,2,0,0
16/02/18 03:00,000000001083,5,SB_MID,2,South,57,0,,17797,70,3,50,0,4,0,0
16/02/18 03:00,000000001083,6,SB_NS,2,South,54,0,,17181,37,1,51,0,1,1,0
16/02/18 04:00,000000001083,1,NB_NS,1,North,48,0,,17101,42,1,45,0,2,0,0
16/02/18 04:00,000000001083,2,NB_MID,1,North,54,0,,16770,19,0,53,0,1,0,0
16/02/18 04:00,000000001083,3,NB_OS,1,North,19,0,,16623,0,0,19,0,0,0,0
16/02/18 04:00,000000001083,4,SB_OS,2,South,9,0,,17840,0,0,9,0,0,0,0
16/02/18 04:00,000000001083,5,SB_MID,2,South,51,0,,18094,0,0,51,0,0,0,0
16/02/18 04:00,000000001083,6,SB_NS,2,South,57,0,,17100,70,0,53,0,2,2,0
16/02/18 05:00,000000001083,1,NB_NS,1,North,148,0,,16642,27,1,140,0,3,1,3
16/02/18 05:00,000000001083,2,NB_MID,1,North,121,0,,16931,50,1,114,0,3,3,0
