"","X.3","X.2","X.1","X","day","month","year","time","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag.Text","AvgSpeed","PmlHGV","Class2Volume"
"766",1054,1054,1054,2107,15,2,18,"15:00",1083,1,"NB_NS",1,"North",753,0,NA,12874,81,671
"767",1055,1055,1055,2108,15,2,18,"15:00",1083,2,"NB_MID",1,"North",596,0,NA,14526,52,551
"768",1056,1056,1056,2109,15,2,18,"15:00",1083,3,"NB_OS",1,"North",570,0,NA,15224,25,554
"769",1057,1057,1057,2113,15,2,18,"16:00",1083,1,"NB_NS",1,"North",959,0,NA,11712,54,895
"770",1058,1058,1058,2114,15,2,18,"16:00",1083,2,"NB_MID",1,"North",647,0,NA,13727,45,607
"771",1059,1059,1059,2115,15,2,18,"16:00",1083,3,"NB_OS",1,"North",740,0,NA,14374,27,717
"772",1060,1060,1060,2119,15,2,18,"17:00",1083,1,"NB_NS",1,"North",865,0,NA,6928,38,813
"773",1061,1061,1061,2120,15,2,18,"17:00",1083,2,"NB_MID",1,"North",923,0,NA,10305,26,884
"774",1062,1062,1062,2121,15,2,18,"17:00",1083,3,"NB_OS",1,"North",939,0,NA,10860,21,913
"775",1063,1063,1063,2125,15,2,18,"18:00",1083,1,"NB_NS",1,"North",740,0,NA,12855,32,703
"776",1064,1064,1064,2126,15,2,18,"18:00",1083,2,"NB_MID",1,"North",669,0,NA,13592,18,649
"777",1065,1065,1065,2127,15,2,18,"18:00",1083,3,"NB_OS",1,"North",693,0,NA,14434,19,676
"778",1066,1066,1066,2131,15,2,18,"19:00",1083,1,"NB_NS",1,"North",430,0,NA,14743,9,415
"779",1067,1067,1067,2132,15,2,18,"19:00",1083,2,"NB_MID",1,"North",495,0,NA,15538,18,483
"780",1068,1068,1068,2133,15,2,18,"19:00",1083,3,"NB_OS",1,"North",394,0,NA,16232,13,389
"781",1069,1069,1069,2137,15,2,18,"20:00",1083,1,"NB_NS",1,"North",321,0,NA,15020,19,305
"782",1070,1070,1070,2138,15,2,18,"20:00",1083,2,"NB_MID",1,"North",346,0,NA,15885,17,333
"783",1071,1071,1071,2139,15,2,18,"20:00",1083,3,"NB_OS",1,"North",301,0,NA,16477,3,300
"784",1072,1072,1072,2143,15,2,18,"21:00",1083,1,"NB_NS",1,"North",271,0,NA,15159,11,264
"785",1073,1073,1073,2144,15,2,18,"21:00",1083,2,"NB_MID",1,"North",259,0,NA,16156,31,248
"786",1074,1074,1074,2145,15,2,18,"21:00",1083,3,"NB_OS",1,"North",185,0,NA,16575,5,183
"787",1075,1075,1075,2149,15,2,18,"22:00",1083,1,"NB_NS",1,"North",308,0,NA,14711,29,292
"788",1076,1076,1076,2150,15,2,18,"22:00",1083,2,"NB_MID",1,"North",245,0,NA,16221,20,235
"789",1077,1077,1077,2151,15,2,18,"22:00",1083,3,"NB_OS",1,"North",103,0,NA,16888,10,102
"790",1078,1078,1078,2155,15,2,18,"23:00",1083,1,"NB_NS",1,"North",139,0,NA,15693,101,123
"791",1079,1079,1079,2156,15,2,18,"23:00",1083,2,"NB_MID",1,"North",161,0,NA,16177,25,156
"792",1080,1080,1080,2157,15,2,18,"23:00",1083,3,"NB_OS",1,"North",67,0,NA,17135,15,66
"793",1081,1081,1081,2161,16,2,18,"00:00",1083,1,"NB_NS",1,"North",46,0,NA,15918,0,46
"794",1082,1082,1082,2162,16,2,18,"00:00",1083,2,"NB_MID",1,"North",111,0,NA,16389,27,108
"795",1083,1083,1083,2163,16,2,18,"00:00",1083,3,"NB_OS",1,"North",23,0,NA,17307,43,22
"796",1084,1084,1084,2167,16,2,18,"01:00",1083,1,"NB_NS",1,"North",40,0,NA,16208,25,39
"797",1085,1085,1085,2168,16,2,18,"01:00",1083,2,"NB_MID",1,"North",80,0,NA,17125,62,74
"798",1086,1086,1086,2169,16,2,18,"01:00",1083,3,"NB_OS",1,"North",11,0,NA,17576,182,9
"799",1087,1087,1087,2173,16,2,18,"02:00",1083,1,"NB_NS",1,"North",31,0,NA,15923,32,30
"800",1088,1088,1088,2174,16,2,18,"02:00",1083,2,"NB_MID",1,"North",34,0,NA,17010,59,32
"801",1089,1089,1089,2175,16,2,18,"02:00",1083,3,"NB_OS",1,"North",7,0,NA,17103,0,7
"802",1090,1090,1090,2179,16,2,18,"03:00",1083,1,"NB_NS",1,"North",25,0,NA,17033,40,24
"803",1091,1091,1091,2180,16,2,18,"03:00",1083,2,"NB_MID",1,"North",53,0,NA,17453,75,48
"804",1092,1092,1092,2181,16,2,18,"03:00",1083,3,"NB_OS",1,"North",6,0,NA,16713,0,6
"805",1093,1093,1093,2185,16,2,18,"04:00",1083,1,"NB_NS",1,"North",48,0,NA,17101,42,45
"806",1094,1094,1094,2186,16,2,18,"04:00",1083,2,"NB_MID",1,"North",54,0,NA,16770,19,53
"807",1095,1095,1095,2187,16,2,18,"04:00",1083,3,"NB_OS",1,"North",19,0,NA,16623,0,19
"808",1096,1096,1096,2191,16,2,18,"05:00",1083,1,"NB_NS",1,"North",148,0,NA,16642,27,140
"809",1097,1097,1097,2192,16,2,18,"05:00",1083,2,"NB_MID",1,"North",121,0,NA,16931,50,114
"810",1098,1098,1098,2193,16,2,18,"05:00",1083,3,"NB_OS",1,"North",60,0,NA,18472,33,58
"811",1099,1099,1099,2197,16,2,18,"06:00",1083,1,"NB_NS",1,"North",328,0,NA,15072,49,302
"812",1100,1100,1100,2198,16,2,18,"06:00",1083,2,"NB_MID",1,"North",430,0,NA,15678,74,391
"813",1101,1101,1101,2199,16,2,18,"06:00",1083,3,"NB_OS",1,"North",390,0,NA,16561,31,378
"814",1102,1102,1102,2203,16,2,18,"07:00",1083,1,"NB_NS",1,"North",795,0,NA,12704,40,745
"815",1103,1103,1103,2204,16,2,18,"07:00",1083,2,"NB_MID",1,"North",985,0,NA,12255,29,952
"816",1104,1104,1104,2205,16,2,18,"07:00",1083,3,"NB_OS",1,"North",1116,0,NA,12364,12,1101
"817",1105,1105,1105,2209,16,2,18,"08:00",1083,1,"NB_NS",1,"North",786,0,NA,12867,33,741
"818",1106,1106,1106,2210,16,2,18,"08:00",1083,2,"NB_MID",1,"North",912,0,NA,12963,42,862
"819",1107,1107,1107,2211,16,2,18,"08:00",1083,3,"NB_OS",1,"North",962,0,NA,13166,22,939
"820",1108,1108,1108,2215,16,2,18,"09:00",1083,1,"NB_NS",1,"North",595,0,NA,13857,69,539
"821",1109,1109,1109,2216,16,2,18,"09:00",1083,2,"NB_MID",1,"North",777,0,NA,14511,55,726
"822",1110,1110,1110,2217,16,2,18,"09:00",1083,3,"NB_OS",1,"North",712,0,NA,15189,35,682
"823",1111,1111,1111,2221,16,2,18,"10:00",1083,1,"NB_NS",1,"North",598,0,NA,13747,60,546
"824",1112,1112,1112,2222,16,2,18,"10:00",1083,2,"NB_MID",1,"North",641,0,NA,14601,58,595
"825",1113,1113,1113,2223,16,2,18,"10:00",1083,3,"NB_OS",1,"North",545,0,NA,15223,37,522
"826",1114,1114,1114,2227,16,2,18,"11:00",1083,1,"NB_NS",1,"North",631,0,NA,14009,57,572
"827",1115,1115,1115,2228,16,2,18,"11:00",1083,2,"NB_MID",1,"North",644,0,NA,14887,65,598
"828",1116,1116,1116,2229,16,2,18,"11:00",1083,3,"NB_OS",1,"North",546,0,NA,15466,29,528
"829",1117,1117,1117,2233,16,2,18,"12:00",1083,1,"NB_NS",1,"North",680,0,NA,13384,76,613
"830",1118,1118,1118,2234,16,2,18,"12:00",1083,2,"NB_MID",1,"North",651,0,NA,14585,54,607
"831",1119,1119,1119,2235,16,2,18,"12:00",1083,3,"NB_OS",1,"North",618,0,NA,15465,32,595
"832",1120,1120,1120,2239,16,2,18,"13:00",1083,1,"NB_NS",1,"North",695,0,NA,13588,59,639
"833",1121,1121,1121,2240,16,2,18,"13:00",1083,2,"NB_MID",1,"North",658,0,NA,14967,46,623
"834",1122,1122,1122,2241,16,2,18,"13:00",1083,3,"NB_OS",1,"North",570,0,NA,15381,25,552
"835",1123,1123,1123,2245,16,2,18,"14:00",1083,1,"NB_NS",1,"North",728,0,NA,13474,56,673
"836",1124,1124,1124,2246,16,2,18,"14:00",1083,2,"NB_MID",1,"North",609,0,NA,14798,43,575
"837",1125,1125,1125,2247,16,2,18,"14:00",1083,3,"NB_OS",1,"North",518,0,NA,15493,27,502
"838",1126,1126,1126,2251,16,2,18,"15:00",1083,1,"NB_NS",1,"North",745,0,NA,13188,75,676
"839",1127,1127,1127,2252,16,2,18,"15:00",1083,2,"NB_MID",1,"North",641,0,NA,14303,45,601
"840",1128,1128,1128,2253,16,2,18,"15:00",1083,3,"NB_OS",1,"North",682,0,NA,14470,35,648
"841",1129,1129,1129,2257,16,2,18,"16:00",1083,1,"NB_NS",1,"North",934,0,NA,12327,48,873
"842",1130,1130,1130,2258,16,2,18,"16:00",1083,2,"NB_MID",1,"North",697,0,NA,14060,36,663
"843",1131,1131,1131,2259,16,2,18,"16:00",1083,3,"NB_OS",1,"North",767,0,NA,14724,25,745
"844",1132,1132,1132,2263,16,2,18,"17:00",1083,1,"NB_NS",1,"North",911,0,NA,11973,27,868
"845",1133,1133,1133,2264,16,2,18,"17:00",1083,2,"NB_MID",1,"North",774,0,NA,13616,13,754
"846",1134,1134,1134,2265,16,2,18,"17:00",1083,3,"NB_OS",1,"North",829,0,NA,14111,16,812
"847",1135,1135,1135,2269,16,2,18,"18:00",1083,1,"NB_NS",1,"North",603,0,NA,13586,20,580
"848",1136,1136,1136,2270,16,2,18,"18:00",1083,2,"NB_MID",1,"North",625,0,NA,14409,13,614
"849",1137,1137,1137,2271,16,2,18,"18:00",1083,3,"NB_OS",1,"North",597,0,NA,15258,10,590
"850",1138,1138,1138,2275,16,2,18,"19:00",1083,1,"NB_NS",1,"North",418,0,NA,14572,22,402
"851",1139,1139,1139,2276,16,2,18,"19:00",1083,2,"NB_MID",1,"North",448,0,NA,15003,11,436
"852",1140,1140,1140,2277,16,2,18,"19:00",1083,3,"NB_OS",1,"North",386,0,NA,15755,8,382
"853",1141,1141,1141,2281,16,2,18,"20:00",1083,1,"NB_NS",1,"North",310,0,NA,15229,23,292
"854",1142,1142,1142,2282,16,2,18,"20:00",1083,2,"NB_MID",1,"North",392,0,NA,15873,10,385
"855",1143,1143,1143,2283,16,2,18,"20:00",1083,3,"NB_OS",1,"North",240,0,NA,16693,12,237
"856",1144,1144,1144,2287,16,2,18,"21:00",1083,1,"NB_NS",1,"North",235,0,NA,15637,9,229
"857",1145,1145,1145,2288,16,2,18,"21:00",1083,2,"NB_MID",1,"North",278,0,NA,16049,32,266
"858",1146,1146,1146,2289,16,2,18,"21:00",1083,3,"NB_OS",1,"North",165,0,NA,16896,6,164
"859",1147,1147,1147,2293,16,2,18,"22:00",1083,1,"NB_NS",1,"North",229,0,NA,15684,31,218
"860",1148,1148,1148,2294,16,2,18,"22:00",1083,2,"NB_MID",1,"North",260,0,NA,15773,12,255
"861",1149,1149,1149,2295,16,2,18,"22:00",1083,3,"NB_OS",1,"North",134,0,NA,17226,7,132
"862",1150,1150,1150,2299,16,2,18,"23:00",1083,1,"NB_NS",1,"North",132,0,NA,15259,38,125
"863",1151,1151,1151,2300,16,2,18,"23:00",1083,2,"NB_MID",1,"North",192,0,NA,16548,21,186
"864",1152,1152,1152,2301,16,2,18,"23:00",1083,3,"NB_OS",1,"North",88,0,NA,16973,23,86
"865",1297,1297,1297,2593,19,2,18,"00:00",1083,1,"NB_NS",1,"North",40,0,NA,14819,50,38
"866",1298,1298,1298,2594,19,2,18,"00:00",1083,2,"NB_MID",1,"North",58,0,NA,17275,0,58
"867",1299,1299,1299,2595,19,2,18,"00:00",1083,3,"NB_OS",1,"North",17,0,NA,16438,0,17
"868",1300,1300,1300,2599,19,2,18,"01:00",1083,1,"NB_NS",1,"North",19,0,NA,14781,53,17
"869",1301,1301,1301,2600,19,2,18,"01:00",1083,2,"NB_MID",1,"North",38,0,NA,15577,26,37
"870",1302,1302,1302,2601,19,2,18,"01:00",1083,3,"NB_OS",1,"North",13,0,NA,15449,0,13
"871",1303,1303,1303,2605,19,2,18,"02:00",1083,1,"NB_NS",1,"North",17,0,NA,15425,0,17
"872",1304,1304,1304,2606,19,2,18,"02:00",1083,2,"NB_MID",1,"North",37,0,NA,16937,54,35
"873",1305,1305,1305,2607,19,2,18,"02:00",1083,3,"NB_OS",1,"North",3,0,NA,18426,0,3
"874",1306,1306,1306,2611,19,2,18,"03:00",1083,1,"NB_NS",1,"North",23,0,NA,16715,43,22
"875",1307,1307,1307,2612,19,2,18,"03:00",1083,2,"NB_MID",1,"North",21,0,NA,17209,48,19
"876",1308,1308,1308,2613,19,2,18,"03:00",1083,3,"NB_OS",1,"North",7,0,NA,15913,0,7
"877",1309,1309,1309,2617,19,2,18,"04:00",1083,1,"NB_NS",1,"North",26,0,NA,15203,0,26
"878",1310,1310,1310,2618,19,2,18,"04:00",1083,2,"NB_MID",1,"North",43,0,NA,16189,70,39
"879",1311,1311,1311,2619,19,2,18,"04:00",1083,3,"NB_OS",1,"North",9,0,NA,16451,0,9
"880",1312,1312,1312,2623,19,2,18,"05:00",1083,1,"NB_NS",1,"North",173,0,NA,16519,29,162
"881",1313,1313,1313,2624,19,2,18,"05:00",1083,2,"NB_MID",1,"North",144,0,NA,17047,42,136
"882",1314,1314,1314,2625,19,2,18,"05:00",1083,3,"NB_OS",1,"North",50,0,NA,17750,60,47
"883",1315,1315,1315,2629,19,2,18,"06:00",1083,1,"NB_NS",1,"North",320,0,NA,14987,59,291
"884",1316,1316,1316,2630,19,2,18,"06:00",1083,2,"NB_MID",1,"North",442,0,NA,14808,36,417
"885",1317,1317,1317,2631,19,2,18,"06:00",1083,3,"NB_OS",1,"North",342,0,NA,15534,29,332
"886",1318,1318,1318,2635,19,2,18,"07:00",1083,1,"NB_NS",1,"North",847,0,NA,11152,19,812
"887",1319,1319,1319,2636,19,2,18,"07:00",1083,2,"NB_MID",1,"North",1052,0,NA,8551,30,1007
"888",1320,1320,1320,2637,19,2,18,"07:00",1083,3,"NB_OS",1,"North",1003,0,NA,8368,34,959
"889",1321,1321,1321,2641,19,2,18,"08:00",1083,1,"NB_NS",1,"North",758,0,NA,7363,36,711
"890",1322,1322,1322,2642,19,2,18,"08:00",1083,2,"NB_MID",1,"North",885,0,NA,7724,36,844
"891",1323,1323,1323,2643,19,2,18,"08:00",1083,3,"NB_OS",1,"North",929,0,NA,8479,19,903
"892",1324,1324,1324,2647,19,2,18,"09:00",1083,1,"NB_NS",1,"North",618,0,NA,13050,50,569
"893",1325,1325,1325,2648,19,2,18,"09:00",1083,2,"NB_MID",1,"North",778,0,NA,13241,40,743
"894",1326,1326,1326,2649,19,2,18,"09:00",1083,3,"NB_OS",1,"North",779,0,NA,13687,32,750
"895",1327,1327,1327,2653,19,2,18,"10:00",1083,1,"NB_NS",1,"North",585,0,NA,13750,70,528
"896",1328,1328,1328,2654,19,2,18,"10:00",1083,2,"NB_MID",1,"North",634,0,NA,14324,62,589
"897",1329,1329,1329,2655,19,2,18,"10:00",1083,3,"NB_OS",1,"North",484,0,NA,15448,35,463
"898",1330,1330,1330,2659,19,2,18,"11:00",1083,1,"NB_NS",1,"North",564,0,NA,13412,50,521
"899",1331,1331,1331,2660,19,2,18,"11:00",1083,2,"NB_MID",1,"North",624,0,NA,14615,51,583
"900",1332,1332,1332,2661,19,2,18,"11:00",1083,3,"NB_OS",1,"North",453,0,NA,15389,42,434
"901",1333,1333,1333,2665,19,2,18,"12:00",1083,1,"NB_NS",1,"North",571,0,NA,13400,67,518
"902",1334,1334,1334,2666,19,2,18,"12:00",1083,2,"NB_MID",1,"North",581,0,NA,14622,46,544
"903",1335,1335,1335,2667,19,2,18,"12:00",1083,3,"NB_OS",1,"North",520,0,NA,15388,27,503
"904",1336,1336,1336,2671,19,2,18,"13:00",1083,1,"NB_NS",1,"North",638,0,NA,13754,49,585
"905",1337,1337,1337,2672,19,2,18,"13:00",1083,2,"NB_MID",1,"North",576,0,NA,14985,42,545
"906",1338,1338,1338,2673,19,2,18,"13:00",1083,3,"NB_OS",1,"North",493,0,NA,15526,18,481
"907",1339,1339,1339,2677,19,2,18,"14:00",1083,1,"NB_NS",1,"North",626,0,NA,13484,83,557
"908",1340,1340,1340,2678,19,2,18,"14:00",1083,2,"NB_MID",1,"North",553,0,NA,14852,63,508
"909",1341,1341,1341,2679,19,2,18,"14:00",1083,3,"NB_OS",1,"North",434,0,NA,15588,39,415
"910",1342,1342,1342,2683,19,2,18,"15:00",1083,1,"NB_NS",1,"North",702,0,NA,13037,70,638
"911",1343,1343,1343,2684,19,2,18,"15:00",1083,2,"NB_MID",1,"North",589,0,NA,14367,51,547
"912",1344,1344,1344,2685,19,2,18,"15:00",1083,3,"NB_OS",1,"North",534,0,NA,14988,41,511
"913",1345,1345,1345,2689,19,2,18,"16:00",1083,1,"NB_NS",1,"North",913,0,NA,11721,47,854
"914",1346,1346,1346,2690,19,2,18,"16:00",1083,2,"NB_MID",1,"North",612,0,NA,13748,38,581
"915",1347,1347,1347,2691,19,2,18,"16:00",1083,3,"NB_OS",1,"North",727,0,NA,14068,17,708
"916",1348,1348,1348,2695,19,2,18,"17:00",1083,1,"NB_NS",1,"North",962,0,NA,11292,28,917
"917",1349,1349,1349,2696,19,2,18,"17:00",1083,2,"NB_MID",1,"North",806,0,NA,12868,15,787
"918",1350,1350,1350,2697,19,2,18,"17:00",1083,3,"NB_OS",1,"North",907,0,NA,13464,11,894
"919",1351,1351,1351,2701,19,2,18,"18:00",1083,1,"NB_NS",1,"North",662,0,NA,12814,26,634
"920",1352,1352,1352,2702,19,2,18,"18:00",1083,2,"NB_MID",1,"North",760,0,NA,13059,12,743
"921",1353,1353,1353,2703,19,2,18,"18:00",1083,3,"NB_OS",1,"North",770,0,NA,13743,17,755
"922",1354,1354,1354,2707,19,2,18,"19:00",1083,1,"NB_NS",1,"North",374,0,NA,14394,16,359
"923",1355,1355,1355,2708,19,2,18,"19:00",1083,2,"NB_MID",1,"North",471,0,NA,14822,17,458
"924",1356,1356,1356,2709,19,2,18,"19:00",1083,3,"NB_OS",1,"North",376,0,NA,15940,16,368
"925",1357,1357,1357,2713,19,2,18,"20:00",1083,1,"NB_NS",1,"North",280,0,NA,15139,14,271
"926",1358,1358,1358,2714,19,2,18,"20:00",1083,2,"NB_MID",1,"North",323,0,NA,15660,12,316
"927",1359,1359,1359,2715,19,2,18,"20:00",1083,3,"NB_OS",1,"North",256,0,NA,15948,4,255
"928",1360,1360,1360,2719,19,2,18,"21:00",1083,1,"NB_NS",1,"North",242,0,NA,14950,29,228
"929",1361,1361,1361,2720,19,2,18,"21:00",1083,2,"NB_MID",1,"North",236,0,NA,15630,13,233
"930",1362,1362,1362,2721,19,2,18,"21:00",1083,3,"NB_OS",1,"North",150,0,NA,15946,7,149
"931",1363,1363,1363,2725,19,2,18,"22:00",1083,1,"NB_NS",1,"North",177,0,NA,15333,34,166
"932",1364,1364,1364,2726,19,2,18,"22:00",1083,2,"NB_MID",1,"North",203,0,NA,16155,20,197
"933",1365,1365,1365,2727,19,2,18,"22:00",1083,3,"NB_OS",1,"North",94,0,NA,16950,0,94
"934",1366,1366,1366,2731,19,2,18,"23:00",1083,1,"NB_NS",1,"North",99,0,NA,15457,61,90
"935",1367,1367,1367,2732,19,2,18,"23:00",1083,2,"NB_MID",1,"North",145,0,NA,16161,21,140
"936",1368,1368,1368,2733,19,2,18,"23:00",1083,3,"NB_OS",1,"North",37,0,NA,17342,0,36
"937",1369,1369,1369,2737,20,2,18,"00:00",1083,1,"NB_NS",1,"North",56,0,NA,15779,54,53
"938",1370,1370,1370,2738,20,2,18,"00:00",1083,2,"NB_MID",1,"North",58,0,NA,16432,69,54
"939",1371,1371,1371,2739,20,2,18,"00:00",1083,3,"NB_OS",1,"North",19,0,NA,16842,53,18
"940",1372,1372,1372,2743,20,2,18,"01:00",1083,1,"NB_NS",1,"North",34,0,NA,15662,88,31
"941",1373,1373,1373,2744,20,2,18,"01:00",1083,2,"NB_MID",1,"North",35,0,NA,16984,0,35
"942",1374,1374,1374,2745,20,2,18,"01:00",1083,3,"NB_OS",1,"North",5,0,NA,16944,200,4
"943",1375,1375,1375,2749,20,2,18,"02:00",1083,1,"NB_NS",1,"North",14,0,NA,16032,0,14
"944",1376,1376,1376,2750,20,2,18,"02:00",1083,2,"NB_MID",1,"North",17,0,NA,16716,59,16
"945",1377,1377,1377,2751,20,2,18,"02:00",1083,3,"NB_OS",1,"North",5,0,NA,14556,0,5
"946",1378,1378,1378,2755,20,2,18,"03:00",1083,1,"NB_NS",1,"North",24,0,NA,16111,0,23
"947",1379,1379,1379,2756,20,2,18,"03:00",1083,2,"NB_MID",1,"North",22,0,NA,16730,0,22
"948",1380,1380,1380,2757,20,2,18,"03:00",1083,3,"NB_OS",1,"North",3,0,NA,16204,0,3
"949",1381,1381,1381,2761,20,2,18,"04:00",1083,1,"NB_NS",1,"North",43,0,NA,16512,47,41
"950",1382,1382,1382,2762,20,2,18,"04:00",1083,2,"NB_MID",1,"North",47,0,NA,16862,43,45
"951",1383,1383,1383,2763,20,2,18,"04:00",1083,3,"NB_OS",1,"North",15,0,NA,17204,67,14
"952",1384,1384,1384,2767,20,2,18,"05:00",1083,1,"NB_NS",1,"North",162,0,NA,15875,6,155
"953",1385,1385,1385,2768,20,2,18,"05:00",1083,2,"NB_MID",1,"North",146,0,NA,16467,89,131
"954",1386,1386,1386,2769,20,2,18,"05:00",1083,3,"NB_OS",1,"North",50,0,NA,17578,0,49
"955",1387,1387,1387,2773,20,2,18,"06:00",1083,1,"NB_NS",1,"North",355,0,NA,14644,51,323
"956",1388,1388,1388,2774,20,2,18,"06:00",1083,2,"NB_MID",1,"North",472,0,NA,15059,49,442
"957",1389,1389,1389,2775,20,2,18,"06:00",1083,3,"NB_OS",1,"North",459,0,NA,15784,26,443
"958",1390,1390,1390,2779,20,2,18,"07:00",1083,1,"NB_NS",1,"North",854,0,NA,11395,29,809
"959",1391,1391,1391,2780,20,2,18,"07:00",1083,2,"NB_MID",1,"North",1014,0,NA,9318,30,973
"960",1392,1392,1392,2781,20,2,18,"07:00",1083,3,"NB_OS",1,"North",1162,0,NA,9513,21,1129
"961",1393,1393,1393,2785,20,2,18,"08:00",1083,1,"NB_NS",1,"North",841,0,NA,8058,33,795
"962",1394,1394,1394,2786,20,2,18,"08:00",1083,2,"NB_MID",1,"North",941,0,NA,7796,27,899
"963",1395,1395,1395,2787,20,2,18,"08:00",1083,3,"NB_OS",1,"North",960,0,NA,8964,34,913
"964",1396,1396,1396,2791,20,2,18,"09:00",1083,1,"NB_NS",1,"North",682,0,NA,13150,40,635
"965",1397,1397,1397,2792,20,2,18,"09:00",1083,2,"NB_MID",1,"North",823,0,NA,13843,47,775
"966",1398,1398,1398,2793,20,2,18,"09:00",1083,3,"NB_OS",1,"North",806,0,NA,14484,25,785
"967",1399,1399,1399,2797,20,2,18,"10:00",1083,1,"NB_NS",1,"North",590,0,NA,13671,64,537
"968",1400,1400,1400,2798,20,2,18,"10:00",1083,2,"NB_MID",1,"North",651,0,NA,14565,57,605
"969",1401,1401,1401,2799,20,2,18,"10:00",1083,3,"NB_OS",1,"North",561,0,NA,15289,39,536
"970",1402,1402,1402,2803,20,2,18,"11:00",1083,1,"NB_NS",1,"North",569,0,NA,13735,83,511
"971",1403,1403,1403,2804,20,2,18,"11:00",1083,2,"NB_MID",1,"North",613,0,NA,14662,44,578
"972",1404,1404,1404,2805,20,2,18,"11:00",1083,3,"NB_OS",1,"North",493,0,NA,15543,28,475
"973",1405,1405,1405,2809,20,2,18,"12:00",1083,1,"NB_NS",1,"North",610,0,NA,13871,57,555
"974",1406,1406,1406,2810,20,2,18,"12:00",1083,2,"NB_MID",1,"North",577,0,NA,14948,40,547
"975",1407,1407,1407,2811,20,2,18,"12:00",1083,3,"NB_OS",1,"North",489,0,NA,15810,29,474
"976",1408,1408,1408,2815,20,2,18,"13:00",1083,1,"NB_NS",1,"North",626,0,NA,13659,56,577
"977",1409,1409,1409,2816,20,2,18,"13:00",1083,2,"NB_MID",1,"North",604,0,NA,14799,58,563
"978",1410,1410,1410,2817,20,2,18,"13:00",1083,3,"NB_OS",1,"North",471,0,NA,15889,38,449
"979",1411,1411,1411,2821,20,2,18,"14:00",1083,1,"NB_NS",1,"North",651,0,NA,13485,74,586
"980",1412,1412,1412,2822,20,2,18,"14:00",1083,2,"NB_MID",1,"North",524,0,NA,14692,55,486
"981",1413,1413,1413,2823,20,2,18,"14:00",1083,3,"NB_OS",1,"North",473,0,NA,15165,27,457
"982",1414,1414,1414,2827,20,2,18,"15:00",1083,1,"NB_NS",1,"North",736,0,NA,12798,86,654
"983",1415,1415,1415,2828,20,2,18,"15:00",1083,2,"NB_MID",1,"North",611,0,NA,14131,49,575
"984",1416,1416,1416,2829,20,2,18,"15:00",1083,3,"NB_OS",1,"North",574,0,NA,15145,47,545
"985",1417,1417,1417,2833,20,2,18,"16:00",1083,1,"NB_NS",1,"North",882,0,NA,8642,43,825
"986",1418,1418,1418,2834,20,2,18,"16:00",1083,2,"NB_MID",1,"North",774,0,NA,10822,43,728
"987",1419,1419,1419,2835,20,2,18,"16:00",1083,3,"NB_OS",1,"North",886,0,NA,12319,25,859
"988",1420,1420,1420,2839,20,2,18,"17:00",1083,1,"NB_NS",1,"North",859,0,NA,5466,36,813
"989",1421,1421,1421,2840,20,2,18,"17:00",1083,2,"NB_MID",1,"North",965,0,NA,9337,31,921
"990",1422,1422,1422,2841,20,2,18,"17:00",1083,3,"NB_OS",1,"North",1068,0,NA,10436,14,1048
"991",1423,1423,1423,2845,20,2,18,"18:00",1083,1,"NB_NS",1,"North",755,0,NA,9078,36,708
"992",1424,1424,1424,2846,20,2,18,"18:00",1083,2,"NB_MID",1,"North",835,0,NA,11515,16,815
"993",1425,1425,1425,2847,20,2,18,"18:00",1083,3,"NB_OS",1,"North",835,0,NA,12646,14,817
"994",1426,1426,1426,2851,20,2,18,"19:00",1083,1,"NB_NS",1,"North",444,0,NA,14257,11,428
"995",1427,1427,1427,2852,20,2,18,"19:00",1083,2,"NB_MID",1,"North",462,0,NA,14824,15,449
"996",1428,1428,1428,2853,20,2,18,"19:00",1083,3,"NB_OS",1,"North",409,0,NA,15380,22,400
"997",1429,1429,1429,2857,20,2,18,"20:00",1083,1,"NB_NS",1,"North",336,0,NA,15019,21,323
"998",1430,1430,1430,2858,20,2,18,"20:00",1083,2,"NB_MID",1,"North",336,0,NA,15615,6,328
"999",1431,1431,1431,2859,20,2,18,"20:00",1083,3,"NB_OS",1,"North",250,0,NA,16460,8,248
"1000",1432,1432,1432,2863,20,2,18,"21:00",1083,1,"NB_NS",1,"North",231,0,NA,15362,13,222
"1001",1433,1433,1433,2864,20,2,18,"21:00",1083,2,"NB_MID",1,"North",259,0,NA,15505,4,256
"1002",1434,1434,1434,2865,20,2,18,"21:00",1083,3,"NB_OS",1,"North",159,0,NA,16270,6,158
"1003",1435,1435,1435,2869,20,2,18,"22:00",1083,1,"NB_NS",1,"North",155,0,NA,15570,26,145
"1004",1436,1436,1436,2870,20,2,18,"22:00",1083,2,"NB_MID",1,"North",197,0,NA,16308,5,195
"1005",1437,1437,1437,2871,20,2,18,"22:00",1083,3,"NB_OS",1,"North",113,0,NA,16416,0,113
"1006",1438,1438,1438,2875,20,2,18,"23:00",1083,1,"NB_NS",1,"North",102,0,NA,15624,29,96
"1007",1439,1439,1439,2876,20,2,18,"23:00",1083,2,"NB_MID",1,"North",135,0,NA,16362,37,130
"1008",1440,1440,1440,2877,20,2,18,"23:00",1083,3,"NB_OS",1,"North",43,0,NA,17571,0,43
